Unnamed: 0,Unnamed: 0.1,channel,count,filename,im_number,intensity_mean,intensity_sd,overlap_count,parent_cell,vol_mean,vol_sd,vol_total,flagged_oof,flagged_z,n_cells,raw_cells,stains,cell_line,treatment,czi_id
6,6,488.0,22.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,2.0,6084.181818181818,966.9092455745207,0.0,1.0,90.4090909090909,74.20477400308208,1989.0,0.0,0.0,1,1,LC3-p62,dATG7,No Torin,10Pos_3
7,7,561.0,4.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,2.0,10614.0,6984.499361681789,0.0,1.0,113.75,102.19711346217173,455.0,0.0,0.0,1,1,LC3-p62,dATG7,No Torin,10Pos_3
8,8,488.0,18.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,3.0,5588.333333333332,507.91094633977394,0.0,1.0,72.3888888888889,47.82337465506478,1303.0,0.0,0.0,1,1,LC3-p62,dATG7,No Torin,10Pos_3
9,9,561.0,5.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,3.0,7128.6,1372.0551373760459,0.0,1.0,41.8,30.22747094945259,209.0,0.0,0.0,1,1,LC3-p62,dATG7,No Torin,10Pos_3
10,10,488.0,16.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,4.0,5520.0,615.7985601368897,0.0,1.0,55.1875,26.50589557060844,883.0,0.0,0.0,1,1,LC3-p62,dATG7,No Torin,10Pos_3
11,11,561.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,4.0,5231.0,,0.0,1.0,56.0,,56.0,0.0,0.0,1,1,LC3-p62,dATG7,No Torin,10Pos_3
12,12,488.0,14.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,5.0,6682.0,1206.4632991963294,0.0,1.0,104.92857142857143,80.18197024049951,1469.0,0.0,0.0,2,2,LC3-p62,dATG7,No Torin,10Pos_3
13,13,488.0,23.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,5.0,6593.565217391304,1124.120376362496,0.0,2.0,88.82608695652173,49.47419177888521,2043.0,0.0,0.0,2,2,LC3-p62,dATG7,No Torin,10Pos_3
14,14,561.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,5.0,4165.0,,0.0,1.0,21.0,,21.0,0.0,0.0,2,2,LC3-p62,dATG7,No Torin,10Pos_3
15,15,561.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,5.0,5199.5,161.92745289171938,0.0,2.0,27.5,3.5355339059327378,55.0,0.0,0.0,2,2,LC3-p62,dATG7,No Torin,10Pos_3
16,16,488.0,11.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,6.0,6085.636363636364,629.7976298347388,0.0,1.0,89.18181818181819,49.262192768528244,981.0,0.0,0.0,2,4,LC3-p62,dATG7,No Torin,10Pos_3
17,17,488.0,10.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,6.0,6232.6,1144.3457325282236,0.0,2.0,56.0,36.52092246613957,560.0,0.0,0.0,2,4,LC3-p62,dATG7,No Torin,10Pos_3
18,18,561.0,3.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,6.0,5633.0,957.7301290029463,0.0,1.0,12.333333333333336,12.701705922171767,37.0,0.0,0.0,2,4,LC3-p62,dATG7,No Torin,10Pos_3
19,19,561.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,6.0,6080.0,,0.0,2.0,69.0,,69.0,0.0,0.0,2,4,LC3-p62,dATG7,No Torin,10Pos_3
20,20,488.0,23.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,7.0,6427.173913043478,1076.887925804298,0.0,1.0,108.08695652173913,73.73904420533404,2486.0,0.0,0.0,2,2,LC3-p62,dATG7,No Torin,10Pos_3
21,21,488.0,27.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,7.0,6068.333333333332,1070.202964215379,0.0,2.0,89.22222222222223,50.843147434296796,2409.0,0.0,0.0,2,2,LC3-p62,dATG7,No Torin,10Pos_3
22,22,561.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,7.0,5752.0,,0.0,1.0,60.0,,60.0,0.0,0.0,2,2,LC3-p62,dATG7,No Torin,10Pos_3
23,23,561.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,7.0,15767.0,14552.257556819148,0.0,2.0,211.0,291.3279938488576,422.0,0.0,0.0,2,2,LC3-p62,dATG7,No Torin,10Pos_3
24,24,488.0,16.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,8.0,6422.0625,1760.1850080318266,0.0,1.0,68.6875,37.44635051198804,1099.0,0.0,1.0,4,4,LC3-p62,dATG7,No Torin,10Pos_3
25,25,488.0,14.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,8.0,6378.5,902.0665803501512,0.0,2.0,99.42857142857143,49.76361705520995,1392.0,0.0,1.0,4,4,LC3-p62,dATG7,No Torin,10Pos_3
26,26,488.0,31.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,8.0,6534.096774193548,1132.9204254150336,1.0,3.0,76.61290322580646,33.431200416531894,2375.0,0.0,1.0,4,4,LC3-p62,dATG7,No Torin,10Pos_3
27,27,488.0,35.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,8.0,6468.057142857144,1302.4417101749166,0.0,4.0,65.6,52.04929789886418,2296.0,0.0,1.0,4,4,LC3-p62,dATG7,No Torin,10Pos_3
28,28,561.0,17.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,8.0,6680.941176470588,605.0233952695793,0.0,1.0,25.176470588235286,19.545572689606868,428.0,0.0,1.0,4,4,LC3-p62,dATG7,No Torin,10Pos_3
29,29,561.0,10.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,8.0,6512.7,705.0257757305362,0.0,2.0,32.7,31.123588767649817,327.0,0.0,1.0,4,4,LC3-p62,dATG7,No Torin,10Pos_3
30,30,561.0,84.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,8.0,6704.690476190476,1003.8055537740972,1.0,3.0,26.72619047619048,24.39403007674149,2245.0,0.0,1.0,4,4,LC3-p62,dATG7,No Torin,10Pos_3
31,31,561.0,101.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,8.0,7027.4950495049525,1071.8418411665257,0.0,4.0,26.72277227722773,24.00546554927906,2699.0,0.0,1.0,4,4,LC3-p62,dATG7,No Torin,10Pos_3
32,32,561.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,8.0,6151.0,,0.0,65535.0,2.0,,2.0,0.0,1.0,4,4,LC3-p62,dATG7,No Torin,10Pos_3
33,33,488.0,13.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,9.0,5937.923076923077,984.1593249688167,0.0,1.0,70.0,33.751543174596726,910.0,0.0,0.0,3,3,LC3-p62,dATG7,No Torin,10Pos_3
34,34,488.0,42.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,9.0,6127.2857142857165,988.203007822274,0.0,2.0,75.07142857142857,47.646253842526605,3153.0,0.0,0.0,3,3,LC3-p62,dATG7,No Torin,10Pos_3
35,35,488.0,25.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,9.0,6104.96,969.7108452179616,0.0,3.0,68.52,40.78308472884316,1713.0,0.0,0.0,3,3,LC3-p62,dATG7,No Torin,10Pos_3
36,36,561.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,9.0,11422.5,7606.347645223691,0.0,3.0,121.5,106.77312395916869,243.0,0.0,0.0,3,3,LC3-p62,dATG7,No Torin,10Pos_3
37,37,561.0,0.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,9.0,,,,1.0,,,,0.0,0.0,3,3,LC3-p62,dATG7,No Torin,10Pos_3
38,38,561.0,0.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,9.0,,,,2.0,,,,0.0,0.0,3,3,LC3-p62,dATG7,No Torin,10Pos_3
0,0,488.0,15.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,7658.266666666666,2099.480870074677,11.0,1.0,85.53333333333333,37.58583826516628,1283.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
1,1,488.0,14.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,7117.428571428572,1594.9341300257129,7.0,2.0,85.14285714285714,32.661096931169546,1192.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
2,2,561.0,25.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,8183.28,2341.93800658059,11.0,1.0,83.48,41.98523550011361,2087.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
3,3,561.0,25.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,6790.08,2493.7945972620387,7.0,2.0,56.28,42.38859909614062,1407.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
4,4,488.0,25.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,1.0,6264.08,1439.0896694322653,0.0,1.0,60.92,32.861984115387806,1523.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
5,5,488.0,12.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,1.0,5515.75,444.4488159507233,2.0,2.0,73.16666666666667,20.884240832539614,878.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
6,6,561.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,1.0,5135.0,,0.0,1.0,24.0,,24.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
7,7,561.0,3.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,1.0,5738.666666666668,802.532450018897,2.0,2.0,49.0,18.33030277982336,147.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
8,8,488.0,10.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,2.0,7103.3,1204.0636795636867,7.0,1.0,92.4,58.80136052847757,924.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
9,9,488.0,9.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,2.0,9179.0,3761.1391226595174,8.0,2.0,102.0,56.50663677834668,918.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
