Unnamed: 0,Unnamed: 0.1,channel,count,filename,im_number,intensity_mean,intensity_sd,overlap_count,parent_cell,vol_mean,vol_sd,vol_total,flagged_oof,flagged_z,n_cells,raw_cells,stains,cell_line,treatment,czi_id
4,4,488.0,31.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,1.0,8649.41935483871,1774.1941978297934,11.0,1.0,84.51612903225806,65.29414009834876,2620.0,0.0,0.0,3,4,LC3-WIPI,dVPS,3hrTor,10Pos_3
5,5,488.0,36.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,1.0,8698.194444444445,1939.739920997429,12.0,3.0,90.13888888888887,106.31574343241596,3245.0,0.0,0.0,3,4,LC3-WIPI,dVPS,3hrTor,10Pos_3
6,6,488.0,28.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,1.0,9005.82142857143,1717.2825012657174,7.0,4.0,94.75,87.10854233740885,2653.0,0.0,0.0,3,4,LC3-WIPI,dVPS,3hrTor,10Pos_3
7,7,561.0,113.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,1.0,5775.716814159292,1423.0830054913627,12.0,1.0,101.46017699115043,75.19534505423549,11465.0,0.0,0.0,3,4,LC3-WIPI,dVPS,3hrTor,10Pos_3
8,8,561.0,81.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,1.0,5089.83950617284,900.5925335132159,11.0,3.0,83.81481481481481,56.42342401678383,6789.0,0.0,0.0,3,4,LC3-WIPI,dVPS,3hrTor,10Pos_3
9,9,561.0,74.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,1.0,5459.121621621622,1201.7534558166235,7.0,4.0,101.16216216216215,98.31832937530736,7486.0,0.0,0.0,3,4,LC3-WIPI,dVPS,3hrTor,10Pos_3
10,10,488.0,15.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,2.0,8720.533333333333,2254.016030703124,7.0,1.0,88.6,70.59320080574331,1329.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
11,11,488.0,16.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,2.0,8440.0625,1630.9751875795043,5.0,2.0,65.625,63.599659328228064,1050.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
12,12,561.0,80.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,2.0,5763.8875,1405.7207439489373,7.0,1.0,113.4,74.72796233292047,9072.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
13,13,561.0,65.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,2.0,5831.169230769231,1597.3428284305344,4.0,2.0,108.23076923076924,78.95623178990711,7035.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
14,14,488.0,20.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,3.0,8954.35,1623.28563089608,12.0,1.0,102.0,81.04709482114316,2040.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
15,15,488.0,13.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,3.0,8539.69230769231,2303.6136968039073,3.0,2.0,98.15384615384615,105.76613049069329,1276.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
16,16,561.0,86.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,3.0,6153.162790697675,1910.307513652403,13.0,1.0,120.1046511627907,84.20214180170555,10329.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
