Unnamed: 0,Unnamed: 0.1,channel,count,filename,im_number,intensity_mean,intensity_sd,overlap_count,parent_cell,vol_mean,vol_sd,vol_total,flagged_oof,flagged_z,n_cells,raw_cells,stains,cell_line,treatment,czi_id
96,96,488.0,13.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,30.0,8718.461538461539,3075.5758977082814,0.0,65535.0,119.69230769230772,93.83175068119232,1556.0,0.0,0.0,2,5,LC3-WIPI,dATG7,NoTreat,40pos
97,97,561.0,11.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,30.0,4285.363636363636,509.80668350410485,0.0,1.0,26.63636363636364,13.283619441046385,293.0,0.0,0.0,2,5,LC3-WIPI,dATG7,NoTreat,40pos
98,98,561.0,3.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,30.0,4203.0,810.2635373753408,0.0,2.0,40.0,7.937253933193773,120.0,0.0,0.0,2,5,LC3-WIPI,dATG7,NoTreat,40pos
99,99,561.0,10.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,30.0,4025.2,240.48090707302867,0.0,65535.0,27.4,20.99312056629769,274.0,0.0,0.0,2,5,LC3-WIPI,dATG7,NoTreat,40pos
100,100,488.0,26.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,31.0,8161.307692307691,3691.1662088747053,0.0,1.0,90.34615384615385,74.98210042813807,2349.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
101,101,488.0,17.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,31.0,7207.882352941177,2085.1300283901046,0.0,2.0,90.11764705882356,78.20636351421571,1532.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
102,102,561.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,31.0,3758.0,202.2325394193526,0.0,2.0,30.0,12.727922061357855,60.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
103,103,488.0,14.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,32.0,6567.571428571428,2340.826274705504,0.0,1.0,60.214285714285715,52.265856734772655,843.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
104,104,488.0,23.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,32.0,7418.434782608696,1890.4479946704064,0.0,2.0,85.8695652173913,58.369749596723395,1975.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
105,105,561.0,3.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,32.0,3809.666666666666,392.9253533857714,0.0,1.0,28.0,16.46207763315433,84.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
106,106,561.0,20.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,32.0,4446.45,765.7432904323127,0.0,2.0,34.3,23.32403323432269,686.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
107,107,488.0,54.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,33.0,8445.592592592593,2614.0385477266204,0.0,1.0,118.77777777777777,76.39561052950687,6414.0,0.0,0.0,1,1,LC3-WIPI,dATG7,NoTreat,40pos
108,108,561.0,5.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,33.0,4052.4,332.5752546417126,0.0,1.0,21.0,9.848857801796104,105.0,0.0,0.0,1,1,LC3-WIPI,dATG7,NoTreat,40pos
109,109,488.0,23.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,34.0,8933.130434782608,2796.894516559195,0.0,1.0,118.21739130434784,70.58840783130118,2719.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
110,110,488.0,23.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,34.0,8745.91304347826,3239.5866587216938,0.0,2.0,138.47826086956522,116.81643313927795,3185.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
111,111,561.0,28.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,34.0,4660.607142857143,650.1428526377712,0.0,1.0,24.892857142857146,24.20795597061289,697.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
112,112,561.0,8.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,34.0,4205.125,465.89435881048036,0.0,2.0,32.625,22.677474664143208,261.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
113,113,488.0,18.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,35.0,10155.5,3766.3480712910277,0.0,1.0,142.16666666666666,98.86190606390429,2559.0,0.0,0.0,4,4,LC3-WIPI,dATG7,NoTreat,40pos
114,114,488.0,31.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,35.0,10589.709677419354,3436.05092311458,0.0,2.0,126.09677419354836,61.51387639587764,3909.0,0.0,0.0,4,4,LC3-WIPI,dATG7,NoTreat,40pos
